city,date,temperature_max_celsius,temperature_min_celsius,humidity_max_percent,humidity_min_percent,precipitation_mm,wind_speed_kmh
Ouled Frej,2023-02-02,17.5,4.8,100,40,0.0,18.3
Ouled Frej,2023-02-03,18.9,2.7,91,32,0.0,10.9
Ouled Frej,2023-02-04,18.4,3.2,97,52,0.0,13.0
Ouled Frej,2023-02-05,19.0,5.1,99,46,0.0,12.1
Ouled Frej,2023-02-06,18.6,5.2,100,47,0.0,12.5
Ouled Frej,2023-02-07,17.6,7.2,99,46,0.0,15.4
Ouled Frej,2023-02-08,16.3,10.3,95,66,3.6,19.7
Ouled Frej,2023-02-09,21.1,8.1,95,37,0.0,21.4
Ouled Frej,2023-02-10,21.2,8.4,94,37,0.1,17.0
Ouled Frej,2023-02-11,22.5,9.9,96,34,1.7,18.6
Ouled Frej,2023-02-12,23.3,10.7,84,32,0.0,17.1
Ouled Frej,2023-02-13,24.5,9.4,77,30,0.0,14.7
Ouled Frej,2023-02-14,20.4,11.8,99,52,6.7,21.6
Ouled Frej,2023-02-15,13.9,9.5,95,72,13.3,16.2
Ouled Frej,2023-02-16,16.5,8.0,97,74,5.0,17.1
Ouled Frej,2023-02-17,19.1,12.8,93,59,0.5,18.6
Ouled Frej,2023-02-18,22.8,9.1,93,43,0.1,22.9
Ouled Frej,2023-02-19,22.6,11.5,93,44,0.0,14.9
Ouled Frej,2023-02-20,23.8,10.1,96,51,0.2,14.3
Ouled Frej,2023-02-21,21.1,10.2,100,64,0.0,21.2
Ouled Frej,2023-02-22,20.7,13.2,100,59,0.0,19.6
Ouled Frej,2023-02-23,18.6,13.2,98,57,0.0,24.6
Ouled Frej,2023-02-24,16.1,9.1,93,47,0.4,18.0
Ouled Frej,2023-02-25,16.0,8.7,84,55,1.4,24.5
Ouled Frej,2023-02-26,17.5,11.5,93,69,18.3,21.6
Ouled Frej,2023-02-27,17.6,10.0,97,56,1.7,18.0
Ouled Frej,2023-02-28,17.5,9.5,96,65,1.0,17.9
Ouled Frej,2023-03-01,17.2,11.1,95,59,0.8,14.3
Ouled Frej,2023-03-02,17.5,10.5,91,65,2.5,11.2
Ouled Frej,2023-03-03,19.5,11.2,99,70,3.2,15.0
Ouled Frej,2023-03-04,18.9,8.1,95,55,0.0,15.5
Ouled Frej,2023-03-05,19.9,6.6,100,43,0.0,15.9
Ouled Frej,2023-03-06,21.9,8.4,99,57,0.0,14.9
Ouled Frej,2023-03-07,23.0,11.8,100,57,0.0,13.8
Ouled Frej,2023-03-08,21.5,13.1,100,66,0.0,14.3
Ouled Frej,2023-03-09,22.0,12.7,100,65,0.0,16.6
Ouled Frej,2023-03-10,23.0,14.5,99,63,0.0,21.3
Ouled Frej,2023-03-11,24.5,11.9,97,47,0.0,22.5
Ouled Frej,2023-03-12,27.1,12.4,97,50,0.0,16.1
Ouled Frej,2023-03-13,23.3,11.8,100,48,0.0,21.6
Ouled Frej,2023-03-14,22.0,12.9,98,55,0.0,26.6
Ouled Frej,2023-03-15,25.0,10.2,100,45,0.0,15.0
Ouled Frej,2023-03-16,21.1,9.9,100,58,0.0,14.0
Ouled Frej,2023-03-17,19.7,12.9,96,66,0.4,19.9
Ouled Frej,2023-03-18,20.1,11.2,94,46,0.1,22.1
Ouled Frej,2023-03-19,21.5,10.8,97,41,0.0,25.1
Ouled Frej,2023-03-20,23.5,10.8,99,37,0.0,19.5
Ouled Frej,2023-03-21,24.3,9.6,100,40,0.0,18.0
Ouled Frej,2023-03-22,24.0,12.0,100,40,0.0,17.1
Ouled Frej,2023-03-23,24.9,12.9,100,48,0.0,18.3
Ouled Frej,2023-03-24,23.6,12.2,100,50,0.0,22.0
Ouled Frej,2023-03-25,24.8,11.6,98,45,0.0,21.3
Ouled Frej,2023-03-26,26.6,14.1,99,44,0.0,23.2
Ouled Frej,2023-03-27,26.8,12.8,94,40,0.0,22.1
Ouled Frej,2023-03-28,28.2,11.6,95,33,0.0,16.9
Ouled Frej,2023-03-29,29.9,11.8,95,28,0.0,18.3
Ouled Frej,2023-03-30,32.0,11.1,97,22,0.0,24.7
Ouled Frej,2023-03-31,26.1,13.9,97,41,0.0,21.6
Ouled Frej,2023-04-01,23.9,14.5,99,51,0.0,25.1
Ouled Frej,2023-04-02,24.9,15.1,97,47,0.0,26.5
Ouled Frej,2023-04-03,23.9,11.6,99,34,0.0,23.8
Ouled Frej,2023-04-04,16.2,11.4,98,61,4.6,19.3
Ouled Frej,2023-04-05,22.5,12.2,95,44,13.4,24.6
Ouled Frej,2023-04-06,24.1,11.5,98,48,0.0,16.1
Ouled Frej,2023-04-07,25.9,12.1,100,44,0.0,14.3
Ouled Frej,2023-04-08,24.2,14.2,99,56,0.0,13.3
Ouled Frej,2023-04-09,28.5,14.8,88,30,0.0,17.1
Ouled Frej,2023-04-10,27.6,13.8,95,36,0.0,23.4
Ouled Frej,2023-04-11,27.0,12.1,97,33,0.0,19.7
Ouled Frej,2023-04-12,22.9,13.2,100,51,0.0,21.3
Ouled Frej,2023-04-13,20.9,12.1,95,53,0.0,24.5
Ouled Frej,2023-04-14,23.2,9.8,95,37,0.0,27.9
Ouled Frej,2023-04-15,26.2,12.1,95,41,0.0,28.1
Ouled Frej,2023-04-16,28.2,11.5,92,34,0.0,21.3
Ouled Frej,2023-04-17,28.5,11.5,100,32,0.0,15.0
Ouled Frej,2023-04-18,24.2,12.8,99,50,0.0,17.0
Ouled Frej,2023-04-19,23.7,15.9,98,55,0.0,20.6
Ouled Frej,2023-04-20,22.8,15.2,96,50,0.0,18.3
Ouled Frej,2023-04-21,23.5,13.8,100,42,0.0,18.2
Ouled Frej,2023-04-22,24.2,12.2,98,46,0.0,19.5
Ouled Frej,2023-04-23,25.1,15.2,93,39,0.0,25.2
Ouled Frej,2023-04-24,29.5,12.5,93,28,0.0,23.6
Ouled Frej,2023-04-25,32.0,15.1,70,24,0.0,21.1
Ouled Frej,2023-04-26,32.8,16.9,79,26,0.0,19.5
Ouled Frej,2023-04-27,35.3,16.3,85,25,0.0,20.0
Ouled Frej,2023-04-28,28.8,17.0,98,33,0.0,16.9
Ouled Frej,2023-04-29,29.6,17.0,99,27,0.0,23.6
Ouled Frej,2023-04-30,27.5,16.9,96,44,0.0,23.9
Ouled Frej,2023-05-01,26.4,16.2,96,46,0.0,21.6
Ouled Frej,2023-05-02,32.4,14.2,97,29,0.0,19.4
Ouled Frej,2023-05-03,28.0,16.4,100,35,0.0,18.7
Ouled Frej,2023-05-04,26.2,17.4,100,50,0.0,25.1
Ouled Frej,2023-05-05,24.5,16.0,96,49,0.0,24.1
Ouled Frej,2023-05-06,24.5,14.6,93,41,0.0,22.6
Ouled Frej,2023-05-07,25.1,17.1,93,46,0.2,28.7
Ouled Frej,2023-05-08,28.2,15.7,99,37,0.0,24.6
Ouled Frej,2023-05-09,28.0,15.6,96,44,0.0,26.8
Ouled Frej,2023-05-10,28.6,15.6,100,48,0.0,26.4
Ouled Frej,2023-05-11,25.7,14.4,100,50,0.0,24.1
Ouled Frej,2023-05-12,25.9,15.0,100,45,0.0,25.9
Ouled Frej,2023-05-13,26.0,14.9,97,36,0.0,28.0
Ouled Frej,2023-05-14,25.9,12.6,97,40,0.0,22.5
Ouled Frej,2023-05-15,25.6,15.8,98,34,0.0,22.4
Ouled Frej,2023-05-16,23.0,16.1,99,53,0.0,19.6
Ouled Frej,2023-05-17,22.4,16.1,89,53,2.6,26.3
Ouled Frej,2023-05-18,22.3,13.1,97,42,1.2,25.6
Ouled Frej,2023-05-19,24.5,13.9,99,39,0.3,19.1
Ouled Frej,2023-05-20,23.7,14.9,97,44,0.0,20.9
Ouled Frej,2023-05-21,21.5,14.4,92,46,3.4,24.5
Ouled Frej,2023-05-22,22.6,13.2,93,44,0.2,21.0
Ouled Frej,2023-05-23,22.6,13.4,96,50,0.5,20.7
Ouled Frej,2023-05-24,23.5,13.9,97,54,1.5,18.6
Ouled Frej,2023-05-25,25.6,14.4,100,47,0.0,19.4
Ouled Frej,2023-05-26,23.7,15.6,100,57,2.4,18.7
Ouled Frej,2023-05-27,23.9,16.2,97,50,1.5,16.4
Ouled Frej,2023-05-28,23.9,15.4,93,49,1.0,17.1
Ouled Frej,2023-05-29,25.2,15.0,97,44,0.4,19.4
Ouled Frej,2023-05-30,25.4,15.6,97,44,0.3,17.1
Ouled Frej,2023-05-31,26.8,14.1,100,44,0.0,20.6
Ouled Frej,2023-06-01,26.2,15.2,99,43,0.0,19.9
Ouled Frej,2023-06-02,26.0,16.9,93,46,0.0,19.1
Ouled Frej,2023-06-03,26.0,15.7,99,44,0.0,22.0
Ouled Frej,2023-06-04,25.8,17.6,97,48,0.2,18.2
Ouled Frej,2023-06-05,26.6,16.4,95,46,0.0,20.3
Ouled Frej,2023-06-06,30.0,18.6,97,37,0.2,17.3
Ouled Frej,2023-06-07,29.8,20.1,87,45,0.1,22.1
Ouled Frej,2023-06-08,26.5,20.0,93,50,2.1,27.2
Ouled Frej,2023-06-09,25.9,18.2,97,50,0.3,16.8
Ouled Frej,2023-06-10,26.5,16.9,94,45,0.0,19.3
Ouled Frej,2023-06-11,26.9,16.5,99,46,0.0,19.0
Ouled Frej,2023-06-12,26.9,17.0,96,45,0.0,20.9
Ouled Frej,2023-06-13,25.9,19.6,93,48,0.1,21.0
Ouled Frej,2023-06-14,26.9,18.0,88,42,0.0,25.1
Ouled Frej,2023-06-15,30.1,17.5,98,38,0.0,21.6
Ouled Frej,2023-06-16,30.4,18.9,99,43,0.0,18.9
Ouled Frej,2023-06-17,28.8,18.5,98,50,0.0,22.8
Ouled Frej,2023-06-18,27.2,19.4,96,52,0.0,20.1
Ouled Frej,2023-06-19,27.4,18.8,99,45,0.0,20.1
Ouled Frej,2023-06-20,27.6,18.3,94,48,0.0,20.6
Ouled Frej,2023-06-21,27.7,18.3,94,46,0.0,20.2
Ouled Frej,2023-06-22,28.6,18.9,95,49,0.0,23.9
Ouled Frej,2023-06-23,30.9,19.1,97,40,0.0,20.7
Ouled Frej,2023-06-24,32.5,20.8,100,45,0.0,17.8
Ouled Frej,2023-06-25,36.1,20.9,100,40,0.0,18.8
Ouled Frej,2023-06-26,44.7,21.9,98,9,0.0,26.3
Ouled Frej,2023-06-27,39.7,23.1,78,23,0.0,21.7
Ouled Frej,2023-06-28,32.2,19.6,100,41,0.0,19.4
Ouled Frej,2023-06-29,30.4,21.6,94,48,0.0,20.5
Ouled Frej,2023-06-30,28.2,20.1,95,46,0.0,22.9
Ouled Frej,2023-07-01,29.6,17.9,96,47,0.0,18.7
Ouled Frej,2023-07-02,31.4,20.6,100,47,0.0,21.1
Ouled Frej,2023-07-03,30.0,21.0,98,48,0.0,19.8
Ouled Frej,2023-07-04,30.2,20.8,96,44,0.0,20.3
Ouled Frej,2023-07-05,31.5,20.4,99,35,0.0,21.0
Ouled Frej,2023-07-06,29.4,19.6,98,43,0.0,20.4
Ouled Frej,2023-07-07,27.1,20.0,90,44,0.0,19.5
Ouled Frej,2023-07-08,28.4,18.5,90,44,0.0,23.0
Ouled Frej,2023-07-09,30.6,20.1,88,39,0.0,25.1
Ouled Frej,2023-07-10,32.4,20.2,96,40,0.0,21.0
Ouled Frej,2023-07-11,31.5,19.9,99,40,0.0,22.0
Ouled Frej,2023-07-12,32.5,20.6,99,37,0.0,23.1
Ouled Frej,2023-07-13,36.0,19.3,100,22,0.0,20.5
Ouled Frej,2023-07-14,31.1,18.6,97,40,0.0,22.3
Ouled Frej,2023-07-15,29.2,20.3,97,43,0.0,25.9
Ouled Frej,2023-07-16,28.9,20.4,84,50,0.0,26.6
Ouled Frej,2023-07-17,30.0,19.1,96,45,0.0,19.2
Ouled Frej,2023-07-18,35.1,20.5,98,40,0.0,19.5
Ouled Frej,2023-07-19,32.0,21.7,97,42,0.0,22.0
Ouled Frej,2023-07-20,28.1,21.1,92,50,0.0,23.6
Ouled Frej,2023-07-21,28.1,20.0,92,47,0.0,26.6
Ouled Frej,2023-07-22,27.2,20.2,85,47,0.0,23.4
Ouled Frej,2023-07-23,28.1,19.1,96,46,0.0,22.2
Ouled Frej,2023-07-24,27.4,19.0,97,48,0.0,23.0
Ouled Frej,2023-07-25,27.2,19.4,89,48,0.0,22.9
Ouled Frej,2023-07-26,26.4,17.8,97,46,0.0,19.7
Ouled Frej,2023-07-27,27.0,17.9,88,44,0.0,23.4
Ouled Frej,2023-07-28,28.3,19.5,91,45,0.0,23.1
Ouled Frej,2023-07-29,30.0,19.8,98,43,0.0,20.6
Ouled Frej,2023-07-30,31.1,20.5,99,46,0.0,21.6
Ouled Frej,2023-07-31,31.7,19.5,100,40,0.0,24.9
Ouled Frej,2023-08-01,28.8,19.6,98,48,0.0,23.8
Ouled Frej,2023-08-02,28.2,18.5,96,55,0.0,23.0
Ouled Frej,2023-08-03,28.5,20.4,95,54,0.0,25.3
Ouled Frej,2023-08-04,29.8,19.0,98,41,0.0,23.8
Ouled Frej,2023-08-05,33.9,17.9,96,38,0.0,22.1
Ouled Frej,2023-08-06,30.4,20.0,99,47,0.0,22.0
Ouled Frej,2023-08-07,30.0,18.6,97,48,0.0,19.2
Ouled Frej,2023-08-08,29.3,20.0,95,52,0.0,17.1
Ouled Frej,2023-08-09,31.2,21.1,100,54,0.0,22.1
Ouled Frej,2023-08-10,34.7,21.4,96,42,0.0,23.7
Ouled Frej,2023-08-11,37.2,23.1,74,21,0.0,22.5
Ouled Frej,2023-08-12,39.5,24.2,66,20,0.0,25.0
Ouled Frej,2023-08-13,35.8,22.4,80,33,0.0,26.4
Ouled Frej,2023-08-14,30.6,20.6,93,43,0.0,20.9
Ouled Frej,2023-08-15,29.6,18.9,98,41,0.0,20.0
Ouled Frej,2023-08-16,29.6,18.6,100,44,0.0,20.2
Ouled Frej,2023-08-17,29.5,19.7,98,43,0.0,19.4
Ouled Frej,2023-08-18,31.6,20.0,98,37,0.0,21.2
Ouled Frej,2023-08-19,33.7,21.0,98,34,0.0,21.9
Ouled Frej,2023-08-20,37.7,22.5,90,23,0.0,22.1
Ouled Frej,2023-08-21,41.2,20.9,93,21,0.0,21.9
Ouled Frej,2023-08-22,39.5,21.5,96,27,0.0,18.7
Ouled Frej,2023-08-23,37.2,21.6,99,31,0.0,16.5
Ouled Frej,2023-08-24,42.0,22.2,100,19,0.0,19.8
Ouled Frej,2023-08-25,41.8,22.9,88,15,0.0,19.8
Ouled Frej,2023-08-26,29.8,20.7,93,56,0.0,20.9
Ouled Frej,2023-08-27,27.9,20.5,92,44,0.0,25.4
Ouled Frej,2023-08-28,31.2,17.3,94,28,0.0,27.2
Ouled Frej,2023-08-29,30.5,17.9,99,44,0.0,23.8
Ouled Frej,2023-08-30,28.7,19.6,98,47,0.0,22.4
Ouled Frej,2023-08-31,28.2,18.0,99,44,0.0,17.3
Ouled Frej,2023-09-01,26.8,19.4,99,53,0.0,19.4
Ouled Frej,2023-09-02,26.2,18.4,93,50,11.5,17.9
Ouled Frej,2023-09-03,25.1,17.0,95,48,1.1,21.6
Ouled Frej,2023-09-04,27.6,17.1,93,41,0.0,24.5
Ouled Frej,2023-09-05,27.8,17.4,96,42,0.0,15.0
Ouled Frej,2023-09-06,30.6,17.3,100,41,0.0,18.6
Ouled Frej,2023-09-07,30.2,18.8,100,46,0.0,16.9
Ouled Frej,2023-09-08,29.1,17.3,100,42,0.0,14.8
Ouled Frej,2023-09-09,29.4,20.1,96,41,0.0,17.1
Ouled Frej,2023-09-10,28.0,19.1,100,49,0.0,16.9
Ouled Frej,2023-09-11,27.8,19.0,99,49,0.0,17.8
Ouled Frej,2023-09-12,28.1,19.5,97,46,0.0,21.1
Ouled Frej,2023-09-13,27.4,18.0,96,48,0.0,20.0
Ouled Frej,2023-09-14,27.5,19.5,99,52,0.0,20.7
Ouled Frej,2023-09-15,28.2,19.6,97,45,0.0,20.7
Ouled Frej,2023-09-16,27.2,18.5,94,49,0.0,18.9
Ouled Frej,2023-09-17,25.1,18.2,91,55,1.0,13.8
Ouled Frej,2023-09-18,27.3,17.9,88,41,0.0,21.3
Ouled Frej,2023-09-19,27.4,17.5,95,44,0.0,21.3
Ouled Frej,2023-09-20,27.3,15.3,94,42,0.0,20.2
Ouled Frej,2023-09-21,27.2,15.6,99,42,0.0,18.7
Ouled Frej,2023-09-22,24.5,18.4,84,57,0.1,19.7
Ouled Frej,2023-09-23,27.1,16.6,86,42,0.0,22.8
Ouled Frej,2023-09-24,28.2,16.5,100,42,0.0,17.8
Ouled Frej,2023-09-25,28.4,18.8,100,47,0.0,15.9
Ouled Frej,2023-09-26,27.6,19.0,97,52,0.0,18.3
Ouled Frej,2023-09-27,27.4,18.5,98,57,0.0,18.3
Ouled Frej,2023-09-28,30.0,18.5,100,49,0.0,15.6
Ouled Frej,2023-09-29,34.0,19.4,100,35,0.0,14.4
Ouled Frej,2023-09-30,36.4,17.9,100,22,0.0,16.3
Ouled Frej,2023-10-01,33.7,16.9,100,29,0.0,16.0
Ouled Frej,2023-10-02,31.8,14.8,100,34,0.0,16.1
Ouled Frej,2023-10-03,30.8,18.9,100,47,0.0,15.3
Ouled Frej,2023-10-04,32.7,17.7,100,40,0.0,15.5
Ouled Frej,2023-10-05,31.5,17.1,100,44,0.0,14.3
Ouled Frej,2023-10-06,37.0,18.6,100,19,0.0,18.5
Ouled Frej,2023-10-07,37.8,18.3,70,14,0.0,17.9
Ouled Frej,2023-10-08,35.8,16.6,98,18,0.0,13.6
Ouled Frej,2023-10-09,35.0,16.2,100,24,0.0,14.7
Ouled Frej,2023-10-10,29.6,17.5,100,49,0.0,15.3
Ouled Frej,2023-10-11,28.3,18.6,99,51,0.0,15.8
Ouled Frej,2023-10-12,28.0,18.1,100,45,0.0,14.5
Ouled Frej,2023-10-13,32.4,16.5,100,27,0.0,13.8
Ouled Frej,2023-10-14,32.3,20.4,95,25,0.1,19.9
Ouled Frej,2023-10-15,32.2,20.5,90,25,0.1,18.3
Ouled Frej,2023-10-16,30.2,18.1,99,37,0.5,13.9
Ouled Frej,2023-10-17,30.5,20.8,96,34,0.0,26.4
Ouled Frej,2023-10-18,27.5,19.8,97,46,0.0,17.3
Ouled Frej,2023-10-19,26.8,18.2,96,49,2.9,40.2
Ouled Frej,2023-10-20,24.0,16.9,96,47,12.3,24.4
Ouled Frej,2023-10-21,24.7,14.4,96,41,0.1,14.3
Ouled Frej,2023-10-22,23.9,17.6,93,61,7.8,54.2
Ouled Frej,2023-10-23,20.0,15.2,96,70,8.5,19.2
Ouled Frej,2023-10-24,23.0,12.8,100,51,0.0,12.9
Ouled Frej,2023-10-25,25.0,12.8,96,49,0.0,12.2
Ouled Frej,2023-10-26,24.5,14.1,100,62,0.2,11.5
Ouled Frej,2023-10-27,23.5,16.5,100,68,1.2,13.7
Ouled Frej,2023-10-28,23.9,15.4,100,52,0.0,14.2
Ouled Frej,2023-10-29,24.5,12.9,97,51,0.1,19.6
Ouled Frej,2023-10-30,24.6,18.1,91,62,1.2,21.9
Ouled Frej,2023-10-31,27.0,17.6,97,62,0.0,11.5
Ouled Frej,2023-11-01,25.6,17.1,99,62,0.9,16.5
Ouled Frej,2023-11-02,23.6,14.4,100,62,0.1,22.0
Ouled Frej,2023-11-03,23.2,16.1,97,51,0.6,13.4
Ouled Frej,2023-11-04,23.1,13.1,96,55,0.0,13.9
Ouled Frej,2023-11-05,21.1,14.1,97,73,0.7,19.1
Ouled Frej,2023-11-06,21.0,15.4,92,58,0.0,23.6
Ouled Frej,2023-11-07,20.5,13.3,81,43,0.0,27.4
Ouled Frej,2023-11-08,21.4,10.5,90,44,0.0,25.1
Ouled Frej,2023-11-09,23.5,12.4,95,47,0.0,16.6
Ouled Frej,2023-11-10,26.2,14.3,97,50,0.0,18.8
Ouled Frej,2023-11-11,25.8,15.2,100,56,0.0,20.4
Ouled Frej,2023-11-12,26.6,17.0,98,49,0.0,16.3
Ouled Frej,2023-11-13,29.6,13.4,95,32,0.0,9.8
Ouled Frej,2023-11-14,30.5,12.6,98,27,0.0,12.7
Ouled Frej,2023-11-15,28.4,11.9,100,37,0.0,17.0
Ouled Frej,2023-11-16,25.6,12.0,97,50,0.0,18.0
Ouled Frej,2023-11-17,27.2,12.3,100,38,0.0,14.2
Ouled Frej,2023-11-18,25.5,11.6,100,38,0.0,13.1
Ouled Frej,2023-11-19,24.2,13.1,100,50,0.0,10.5
Ouled Frej,2023-11-20,24.0,10.1,100,38,0.0,11.0
Ouled Frej,2023-11-21,22.6,14.4,100,58,0.0,14.2
Ouled Frej,2023-11-22,20.9,11.2,100,47,0.1,15.9
Ouled Frej,2023-11-23,21.2,8.5,97,42,0.0,19.2
Ouled Frej,2023-11-24,21.0,9.6,94,45,0.0,10.8
Ouled Frej,2023-11-25,20.7,9.1,97,46,0.0,18.8
Ouled Frej,2023-11-26,21.6,8.1,96,44,0.0,12.6
Ouled Frej,2023-11-27,22.0,8.5,95,42,0.0,11.0
Ouled Frej,2023-11-28,21.9,10.4,96,49,0.0,13.6
Ouled Frej,2023-11-29,22.5,10.3,98,53,0.0,12.1
Ouled Frej,2023-11-30,22.8,12.7,97,43,0.0,21.6
Ouled Frej,2023-12-01,21.0,15.2,96,32,6.9,30.5
Ouled Frej,2023-12-02,19.1,8.9,100,53,0.1,14.0
Ouled Frej,2023-12-03,20.8,9.7,94,37,0.0,13.7
Ouled Frej,2023-12-04,21.6,6.9,97,37,0.0,11.5
Ouled Frej,2023-12-05,24.0,11.4,93,36,12.5,26.3
Ouled Frej,2023-12-06,20.1,14.4,100,70,1.8,27.8
Ouled Frej,2023-12-07,20.0,14.8,100,72,0.3,13.8
Ouled Frej,2023-12-08,22.9,10.9,100,66,0.0,15.2
Ouled Frej,2023-12-09,23.5,14.2,97,63,0.0,17.4
Ouled Frej,2023-12-10,27.4,12.5,94,45,0.0,16.4
Ouled Frej,2023-12-11,27.0,13.0,98,44,0.0,10.2
Ouled Frej,2023-12-12,22.7,11.4,100,53,0.0,9.6
Ouled Frej,2023-12-13,21.0,12.4,100,71,0.0,17.2
Ouled Frej,2023-12-14,18.6,11.4,93,50,0.0,25.6
Ouled Frej,2023-12-15,19.9,6.6,94,47,0.0,15.8
Ouled Frej,2023-12-16,22.4,7.1,99,29,0.0,11.0
Ouled Frej,2023-12-17,19.3,5.1,100,63,0.0,10.9
Ouled Frej,2023-12-18,19.0,3.9,86,40,0.0,15.3
Ouled Frej,2023-12-19,18.5,7.7,93,41,0.0,19.0
Ouled Frej,2023-12-20,18.5,6.4,96,54,0.2,15.6
Ouled Frej,2023-12-21,18.8,9.4,99,55,1.2,19.1
Ouled Frej,2023-12-22,19.3,7.8,100,59,0.0,12.7
Ouled Frej,2023-12-23,18.9,8.9,100,60,0.0,10.6
Ouled Frej,2023-12-24,19.9,5.8,100,44,0.0,11.8
Ouled Frej,2023-12-25,19.0,6.8,99,58,0.0,12.4
Ouled Frej,2023-12-26,19.0,8.1,100,46,0.0,18.3
Ouled Frej,2023-12-27,19.5,7.9,97,48,0.0,15.5
Ouled Frej,2023-12-28,22.4,4.9,100,23,0.0,11.8
Ouled Frej,2023-12-29,25.0,8.6,87,12,0.0,16.1
Ouled Frej,2023-12-30,22.5,7.2,93,20,0.0,12.3
Ouled Frej,2023-12-31,21.7,6.8,91,21,0.0,12.1
Ouled Frej,2024-01-01,22.5,10.4,81,35,0.8,13.1
Ouled Frej,2024-01-02,24.6,8.6,84,21,0.0,12.3
Ouled Frej,2024-01-03,26.1,8.7,84,17,0.0,12.0
Ouled Frej,2024-01-04,22.5,9.9,94,27,0.4,16.8
Ouled Frej,2024-01-05,19.2,11.1,96,43,1.7,17.7
Ouled Frej,2024-01-06,19.1,9.1,88,43,0.0,19.6
Ouled Frej,2024-01-07,19.5,6.4,93,38,0.0,15.2
Ouled Frej,2024-01-08,21.0,5.4,96,33,0.0,10.1
Ouled Frej,2024-01-09,22.8,8.8,98,42,0.0,15.7
Ouled Frej,2024-01-10,20.6,13.0,100,66,0.6,11.6
Ouled Frej,2024-01-11,24.2,11.1,100,33,0.0,12.0
Ouled Frej,2024-01-12,28.5,9.5,96,13,0.0,17.1
Ouled Frej,2024-01-13,30.0,14.0,57,9,0.0,19.4
Ouled Frej,2024-01-14,28.9,12.4,56,7,0.0,17.7
Ouled Frej,2024-01-15,27.7,11.8,32,9,0.0,13.0
Ouled Frej,2024-01-16,24.4,15.6,77,11,2.0,26.6
Ouled Frej,2024-01-17,23.0,16.4,94,31,1.4,30.8
Ouled Frej,2024-01-18,24.0,13.5,98,47,0.0,14.8
Ouled Frej,2024-01-19,18.2,11.9,96,62,19.1,29.3
Ouled Frej,2024-01-20,18.8,10.1,100,51,0.0,17.1
Ouled Frej,2024-01-21,19.0,9.6,95,50,0.0,18.2
Ouled Frej,2024-01-22,20.1,8.6,98,48,0.0,14.8
Ouled Frej,2024-01-23,23.9,7.6,97,38,0.0,10.8
Ouled Frej,2024-01-24,24.6,5.2,100,37,0.0,12.6
Ouled Frej,2024-01-25,24.9,7.9,100,36,0.0,13.0
Ouled Frej,2024-01-26,23.9,7.8,100,31,0.0,9.4
Ouled Frej,2024-01-27,26.2,8.1,100,21,0.0,11.5
Ouled Frej,2024-01-28,27.4,9.7,88,19,0.0,14.5
Ouled Frej,2024-01-29,27.2,9.6,65,15,0.0,13.0
Ouled Frej,2024-01-30,27.6,10.1,66,18,0.0,14.5
Ouled Frej,2024-01-31,26.8,10.2,94,19,0.0,12.3
Ouled Frej,2024-02-01,24.0,8.5,100,47,0.0,11.4
Ouled Frej,2024-02-02,21.2,11.3,100,53,0.0,13.5
Ouled Frej,2024-02-03,22.8,10.5,100,47,0.0,13.9
Ouled Frej,2024-02-04,24.7,7.7,100,27,0.0,12.0
Ouled Frej,2024-02-05,22.0,11.2,100,37,0.0,9.8
Ouled Frej,2024-02-06,23.4,10.9,100,29,0.0,14.9
Ouled Frej,2024-02-07,25.4,7.8,99,17,0.0,12.7
Ouled Frej,2024-02-08,25.9,11.4,72,11,0.0,32.1
Ouled Frej,2024-02-09,21.3,14.4,93,24,17.9,48.6
Ouled Frej,2024-02-10,18.8,13.1,95,66,1.7,20.4
Ouled Frej,2024-02-11,22.0,11.6,95,56,0.0,16.2
Ouled Frej,2024-02-12,23.6,13.1,97,60,0.0,14.2
Ouled Frej,2024-02-13,25.4,12.9,97,52,0.0,15.3
Ouled Frej,2024-02-14,34.2,14.1,100,18,0.0,18.3
Ouled Frej,2024-02-15,22.8,15.1,100,61,0.6,20.2
Ouled Frej,2024-02-16,21.2,14.5,98,51,0.0,23.5
Ouled Frej,2024-02-17,21.6,12.6,94,48,0.0,26.0
Ouled Frej,2024-02-18,22.8,12.1,96,38,0.0,24.8
Ouled Frej,2024-02-19,22.8,8.8,96,51,0.0,13.4
Ouled Frej,2024-02-20,22.2,11.9,100,56,0.0,15.0
Ouled Frej,2024-02-21,25.5,11.4,98,37,0.0,16.3
Ouled Frej,2024-02-22,21.8,11.6,100,46,0.0,16.7
Ouled Frej,2024-02-23,17.5,11.6,96,60,3.4,22.3
Ouled Frej,2024-02-24,18.9,11.4,88,48,0.1,17.7
Ouled Frej,2024-02-25,20.8,8.8,96,49,0.0,16.9
Ouled Frej,2024-02-26,18.9,10.1,96,69,1.9,21.8
Ouled Frej,2024-02-27,16.8,8.8,79,38,0.1,26.7
Ouled Frej,2024-02-28,19.4,6.5,94,40,0.0,18.7
Ouled Frej,2024-02-29,19.0,7.6,98,53,0.2,21.7
Ouled Frej,2024-03-01,18.0,10.8,93,53,0.1,24.3
Ouled Frej,2024-03-02,19.8,7.5,97,40,0.0,19.7
Ouled Frej,2024-03-03,19.8,10.6,95,56,2.3,17.1
Ouled Frej,2024-03-04,20.8,9.1,97,46,0.0,21.0
Ouled Frej,2024-03-05,20.1,12.1,97,52,0.0,22.1
